# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# Bands for all spins
# E_F               =    -3.8476
# k_min, k_max      =     0.0000    2.8186
# E_min, E_max      =     -1e30       1e30
# Nbands, Nspin, Nk =     52     2   501
# Using min_band, max_band =      1    52
# Total number of bands =     52
#
#        k            E[eV]
# --------------------------------------------------------------------------

      0.909948    -23.602000  1
      0.916609    -23.583300  1
      0.923270    -23.565400  1
      0.929931    -23.548400  1
      0.936592    -23.532300  1
      0.943253    -23.517100  1
      0.949914    -23.502900  1
      0.956575    -23.489700  1
      0.963236    -23.477500  1
      0.969897    -23.466400  1
      0.976558    -23.456400  1
      0.983219    -23.447500  1
      0.989880    -23.439700  1
      0.996541    -23.433100  1
      1.003202    -23.427700  1
      1.009863    -23.423400  1
      1.016525    -23.420400  1
      1.023186    -23.418600  1
      1.029847    -23.418000  1
      1.033484    -23.418000  1
      1.037121    -23.418100  1
      1.040759    -23.418300  1
      1.044396    -23.418600  1
      1.048034    -23.419000  1
      1.051671    -23.419400  1
      1.055309    -23.419900  1
      1.058946    -23.420500  1
      1.062583    -23.421100  1
      1.066221    -23.421800  1
      1.069858    -23.422600  1
      1.073496    -23.423500  1
      1.077133    -23.424500  1
      1.080770    -23.425500  1
      1.084408    -23.426600  1
      1.088045    -23.427700  1
      1.091683    -23.428900  1
      1.095320    -23.430200  1
      1.098958    -23.431600  1
      1.102595    -23.433000  1
      1.106232    -23.434400  1
      1.109870    -23.436000  1
      1.113507    -23.437600  1
      1.117145    -23.439200  1
      1.120782    -23.440900  1
      1.124419    -23.442600  1
      1.128057    -23.444400  1
      1.131694    -23.446300  1
      1.135332    -23.448200  1
      1.138969    -23.450100  1
      1.142607    -23.452100  1
      1.146244    -23.454100  1
      1.149881    -23.456100  1
      1.153519    -23.458200  1
      1.157156    -23.460300  1
      1.160794    -23.462500  1
      1.164431    -23.464600  1
      1.168068    -23.466800  1
      1.171706    -23.469100  1
      1.175343    -23.471300  1
      1.178981    -23.473600  1
      1.182618    -23.475800  1
      1.186256    -23.478100  1
      1.189893    -23.480400  1
      1.193530    -23.482700  1
      1.197168    -23.485100  1
      1.200805    -23.487400  1
      1.204443    -23.489700  1
      1.208080    -23.492000  1
      1.211717    -23.494300  1
      1.215355    -23.496700  1
      1.218992    -23.499000  1
      1.222630    -23.501300  1
      1.226267    -23.503600  1
      1.229905    -23.505800  1
      1.233542    -23.508100  1
      1.237179    -23.510300  1
      1.240817    -23.512600  1
      1.244454    -23.514800  1
      1.248092    -23.516900  1
      1.251729    -23.519100  1
      1.255366    -23.521200  1
      1.259004    -23.523300  1
      1.262641    -23.525300  1
      1.266279    -23.527400  1
      1.269916    -23.529400  1
      1.273554    -23.531300  1
      1.277191    -23.533200  1
      1.280828    -23.535100  1
      1.284466    -23.536900  1
      1.288103    -23.538700  1
      1.291741    -23.540400  1
      1.295378    -23.542100  1
      1.299015    -23.543800  1
      1.302653    -23.545300  1
      1.306290    -23.546900  1
      1.309928    -23.548400  1
      1.313565    -23.549800  1
      1.317203    -23.551200  1
      1.320840    -23.552500  1
      1.324477    -23.553800  1
      1.328115    -23.555000  1
      1.331752    -23.556100  1
      1.335390    -23.557200  1
      1.339027    -23.558200  1
      1.342664    -23.559200  1
      1.346302    -23.560100  1
      1.349939    -23.560900  1
      1.353577    -23.561700  1
      1.357214    -23.562400  1
      1.360852    -23.563000  1
      1.364489    -23.563600  1
      1.368126    -23.564100  1
      1.371764    -23.564500  1
      1.375401    -23.564900  1
      1.379039    -23.565200  1
      1.382676    -23.565500  1
      1.386313    -23.565600  1
      1.389951    -23.565700  1
      1.393588    -23.565800  1
      1.400249    -23.566400  1
      1.406910    -23.568200  1
      1.413571    -23.571200  1
      1.420232    -23.575400  1
      1.426894    -23.580800  1
      1.433555    -23.587400  1
      1.440216    -23.595100  1
      1.446877    -23.603900  1
      1.453538    -23.613900  1
      1.460199    -23.624900  1
      1.466860    -23.637000  1
      1.473521    -23.650100  1
      1.480182    -23.664200  1
      1.486843    -23.679300  1
      1.493504    -23.695300  1
      1.500165    -23.712200  1
      1.506826    -23.730000  1
      1.513487    -23.748600  1
      1.520148    -23.767900  1
      1.526809    -23.788000  1
      1.533470    -23.808800  1
      1.540131    -23.830300  1
      1.546792    -23.852400  1
      1.553453    -23.875000  1
      1.560115    -23.898300  1
      1.566776    -23.922000  1
      1.573437    -23.946100  1
      1.580098    -23.970700  1
      1.586759    -23.995700  1
      1.593420    -24.021000  1
      1.600081    -24.046600  1
      1.606742    -24.072500  1
      1.613403    -24.098700  1
      1.620064    -24.125000  1
      1.626725    -24.151500  1
      1.633386    -24.178200  1
      1.640047    -24.204900  1
      1.646708    -24.231800  1
      1.653369    -24.258600  1
      1.660030    -24.285500  1
      1.666691    -24.312400  1
      1.673352    -24.339200  1
      1.680013    -24.365900  1
      1.686674    -24.392600  1
      1.693336    -24.419100  1
      1.699997    -24.445500  1
      1.706658    -24.471800  1
      1.713319    -24.497800  1
      1.719980    -24.523600  1
      1.726641    -24.549200  1
      1.733302    -24.574600  1
      1.739963    -24.599700  1
      1.746624    -24.624500  1
      1.753285    -24.649000  1
      1.759946    -24.673100  1
      1.766607    -24.697000  1
      1.773268    -24.720400  1
      1.779929    -24.743600  1
      1.786590    -24.766300  1
      1.793251    -24.788600  1
      1.799912    -24.810600  1
      1.806573    -24.832100  1
      1.813234    -24.853100  1
      1.819895    -24.873800  1
      1.826557    -24.893900  1
      1.833218    -24.913600  1
      1.839879    -24.932900  1
      1.846540    -24.951600  1
      1.853201    -24.969900  1
      1.859862    -24.987600  1
      1.866523    -25.004900  1
      1.873184    -25.021600  1
      1.879845    -25.037700  1
      1.886506    -25.053400  1
      1.893167    -25.068500  1
      1.899828    -25.083000  1
      1.906489    -25.097000  1
      1.913150    -25.110400  1
      1.919811    -25.123300  1
      1.926472    -25.135600  1
      1.933133    -25.147300  1
      1.939794    -25.158400  1
      1.946455    -25.168900  1
      1.953116    -25.178800  1
      1.959778    -25.188100  1
      1.966439    -25.196900  1
      1.973100    -25.205000  1
      1.979761    -25.212500  1
      1.986422    -25.219400  1
      1.993083    -25.225700  1
      1.999744    -25.231500  1
      2.006405    -25.236600  1
      2.013066    -25.241000  1
      2.019727    -25.244900  1
      2.026388    -25.248200  1
      2.033049    -25.250900  1
      2.039710    -25.253000  1
      2.046371    -25.254500  1
      2.053032    -25.255400  1
      2.059693    -25.255700  1
      2.067283    -25.255400  1
      2.074872    -25.254400  1
      2.082462    -25.252700  1
      2.090051    -25.250400  1
      2.097641    -25.247500  1
      2.105230    -25.243900  1
      2.112820    -25.239600  1
      2.120409    -25.234600  1
      2.127999    -25.229000  1
      2.135588    -25.222800  1
      2.143178    -25.215800  1
      2.150767    -25.208200  1
      2.158357    -25.200000  1
      2.165946    -25.191000  1
      2.173536    -25.181400  1
      2.181125    -25.171200  1
      2.188715    -25.160300  1
      2.196304    -25.148800  1
      2.203894    -25.136600  1
      2.211483    -25.123700  1
      2.219073    -25.110300  1
      2.226662    -25.096200  1
      2.234252    -25.081400  1
      2.241841    -25.066100  1
      2.249431    -25.050100  1
      2.257020    -25.033600  1
      2.264610    -25.016400  1
      2.272199    -24.998700  1
      2.279789    -24.980400  1
      2.287378    -24.961500  1
      2.294968    -24.942100  1
      2.302557    -24.922100  1
      2.310147    -24.901500  1
      2.317736    -24.880500  1
      2.325326    -24.858900  1
      2.332915    -24.836800  1
      2.340504    -24.814200  1
      2.348094    -24.791200  1
      2.355683    -24.767600  1
      2.363273    -24.743600  1
      2.370862    -24.719200  1
      2.378452    -24.694400  1
      2.386041    -24.669100  1
      2.393631    -24.643400  1
      2.401220    -24.617400  1
      2.408810    -24.591000  1
      2.416399    -24.564200  1
      2.423989    -24.537200  1
      2.431578    -24.509800  1
      2.439168    -24.482100  1
      2.446757    -24.454200  1
      2.454347    -24.426000  1
      2.461936    -24.397700  1
      2.469526    -24.369100  1
      2.477115    -24.340300  1
      2.484705    -24.311400  1
      2.492294    -24.282400  1
      2.499884    -24.253300  1
      2.507473    -24.224100  1
      2.515063    -24.194900  1
      2.522652    -24.165700  1
      2.530242    -24.136500  1
      2.537831    -24.107400  1
      2.545421    -24.078400  1
      2.553010    -24.049500  1
      2.560600    -24.020700  1
      2.568189    -23.992200  1
      2.575779    -23.963900  1
      2.583368    -23.935800  1
      2.590958    -23.908100  1
      2.598547    -23.880700  1
      2.606137    -23.853700  1
      2.613726    -23.827100  1
      2.621316    -23.801000  1
      2.628905    -23.775500  1
      2.636495    -23.750400  1
      2.644084    -23.726000  1
      2.651674    -23.702200  1
      2.659263    -23.679100  1
      2.666853    -23.656700  1
      2.674442    -23.635000  1
      2.682032    -23.614200  1
      2.689621    -23.594200  1
      2.697211    -23.575100  1
      2.704800    -23.556900  1
      2.712390    -23.539700  1
      2.719979    -23.523500  1
      2.727569    -23.508400  1
      2.735158    -23.494300  1
      2.742748    -23.481300  1
      2.750337    -23.469500  1
      2.757927    -23.458800  1
      2.765516    -23.449400  1
      2.773106    -23.441100  1
      2.780695    -23.434100  1
      2.788285    -23.428300  1
      2.795874    -23.423800  1
      2.803464    -23.420600  1
      2.811053    -23.418600  1
      2.818643    -23.418000  1


      0.000000    -19.506700  1
      0.003637    -19.507000  1
      0.007275    -19.507900  1
      0.010912    -19.509300  1
      0.014550    -19.511300  1
      0.018187    -19.513800  1
      0.021824    -19.516900  1
      0.025462    -19.520600  1
      0.029099    -19.524800  1
      0.032737    -19.529500  1
      0.036374    -19.534800  1
      0.040012    -19.540600  1
      0.043649    -19.546900  1
      0.047286    -19.553600  1
      0.050924    -19.560900  1
      0.054561    -19.568600  1
      0.058199    -19.576800  1
      0.061836    -19.585400  1
      0.065473    -19.594400  1
      0.069111    -19.603900  1
      0.072748    -19.613700  1
      0.076386    -19.623900  1
      0.080023    -19.634400  1
      0.083661    -19.645300  1
      0.087298    -19.656600  1
      0.090935    -19.668100  1
      0.094573    -19.679900  1
      0.098210    -19.692000  1
      0.101848    -19.704300  1
      0.105485    -19.716900  1
      0.109122    -19.729600  1
      0.112760    -19.742600  1
      0.116397    -19.755800  1
      0.120035    -19.769100  1
      0.123672    -19.782600  1
      0.127310    -19.796300  1
      0.130947    -19.810000  1
      0.134584    -19.823800  1
      0.138222    -19.837800  1
      0.141859    -19.851800  1
      0.145497    -19.865800  1
      0.149134    -19.879900  1
      0.152771    -19.894100  1
      0.156409    -19.908200  1
      0.160046    -19.922300  1
      0.163684    -19.936500  1
      0.167321    -19.950600  1
      0.170959    -19.964600  1
      0.174596    -19.978600  1
      0.178233    -19.992500  1
      0.181871    -20.006400  1
      0.185508    -20.020200  1
      0.189146    -20.033800  1
      0.192783    -20.047400  1
      0.196420    -20.060800  1
      0.200058    -20.074100  1
      0.203695    -20.087200  1
      0.207333    -20.100200  1
      0.210970    -20.113000  1
      0.214608    -20.125700  1
      0.218245    -20.138100  1
      0.221882    -20.150400  1
      0.225520    -20.162400  1
      0.229157    -20.174300  1
      0.232795    -20.185900  1
      0.236432    -20.197300  1
      0.240069    -20.208500  1
      0.243707    -20.219400  1
      0.247344    -20.230100  1
      0.250982    -20.240500  1
      0.254619    -20.250700  1
      0.258257    -20.260600  1
      0.261894    -20.270200  1
      0.265531    -20.279500  1
      0.269169    -20.288600  1
      0.272806    -20.297300  1
      0.276444    -20.305800  1
      0.280081    -20.313900  1
      0.283718    -20.321700  1
      0.287356    -20.329300  1
      0.290993    -20.336500  1
      0.294631    -20.343300  1
      0.298268    -20.349900  1
      0.301906    -20.356100  1
      0.305543    -20.362000  1
      0.309180    -20.367500  1
      0.312818    -20.372700  1
      0.316455    -20.377600  1
      0.320093    -20.382100  1
      0.323730    -20.386200  1
      0.327367    -20.390000  1
      0.331005    -20.393500  1
      0.334642    -20.396600  1
      0.338280    -20.399300  1
      0.341917    -20.401700  1
      0.345555    -20.403700  1
      0.349192    -20.405300  1
      0.352829    -20.406600  1
      0.356467    -20.407500  1
      0.360104    -20.408100  1
      0.363742    -20.408200  1
      0.370403    -20.408000  1
      0.377064    -20.407200  1
      0.383725    -20.405900  1
      0.390386    -20.404100  1
      0.397047    -20.401800  1
      0.403708    -20.399000  1
      0.410369    -20.395600  1
      0.417030    -20.391700  1
      0.423691    -20.387300  1
      0.430352    -20.382300  1
      0.437013    -20.376800  1
      0.443674    -20.370800  1
      0.450335    -20.364200  1
      0.456996    -20.357100  1
      0.463657    -20.349400  1
      0.470318    -20.341200  1
      0.476979    -20.332500  1
      0.483641    -20.323200  1
      0.490302    -20.313400  1
      0.496963    -20.303100  1
      0.503624    -20.292300  1
      0.510285    -20.280900  1
      0.516946    -20.269100  1
      0.523607    -20.256700  1
      0.530268    -20.243800  1
      0.536929    -20.230500  1
      0.543590    -20.216600  1
      0.550251    -20.202300  1
      0.556912    -20.187500  1
      0.563573    -20.172200  1
      0.570234    -20.156500  1
      0.576895    -20.140300  1
      0.583556    -20.123700  1
      0.590217    -20.106700  1
      0.596878    -20.089200  1
      0.603539    -20.071300  1
      0.610200    -20.053000  1
      0.616862    -20.034300  1
      0.623523    -20.015300  1
      0.630184    -19.995800  1
      0.636845    -19.976000  1
      0.643506    -19.955800  1
      0.650167    -19.935300  1
      0.656828    -19.914500  1
      0.663489    -19.893300  1
      0.670150    -19.871800  1
      0.676811    -19.850100  1
      0.683472    -19.828000  1
      0.690133    -19.805800  1
      0.696794    -19.783200  1
      0.703455    -19.760400  1
      0.710116    -19.737500  1
      0.716777    -19.714300  1
      0.723438    -19.690900  1
      0.730099    -19.667400  1
      0.736760    -19.643800  1
      0.743421    -19.620000  1
      0.750083    -19.596100  1
      0.756744    -19.572200  1
      0.763405    -19.548200  1
      0.770066    -19.524200  1
      0.776727    -19.500100  1
      0.783388    -19.476100  1
      0.790049    -19.452200  1
      0.796710    -19.428300  1
      0.803371    -19.404500  1
      0.810032    -19.380900  1
      0.816693    -19.357400  1
      0.823354    -19.334200  1
      0.830015    -19.311100  1
      0.836676    -19.288300  1
      0.843337    -19.265800  1
      0.849998    -19.243600  1
      0.856659    -19.221800  1
      0.863320    -19.200400  1
      0.869981    -19.179400  1
      0.876642    -19.158900  1
      0.883304    -19.138900  1
      0.889965    -19.119500  1
      0.896626    -19.100600  1
      0.903287    -19.082400  1
      0.909948    -19.064800  1
      0.916609    -19.047900  1
      0.923270    -19.031700  1
      0.929931    -19.016300  1
      0.936592    -19.001700  1
      0.943253    -18.987900  1
      0.949914    -18.975000  1
      0.956575    -18.963000  1
      0.963236    -18.952000  1
      0.969897    -18.941900  1
      0.976558    -18.932800  1
      0.983219    -18.924700  1
      0.989880    -18.917600  1
      0.996541    -18.911600  1
      1.003202    -18.906600  1
      1.009863    -18.902800  1
      1.016525    -18.900000  1
      1.023186    -18.898400  1
      1.029847    -18.897800  1
      1.033484    -18.897600  1
      1.037121    -18.897100  1
      1.040759    -18.896300  1
      1.044396    -18.895100  1
      1.048034    -18.893700  1
      1.051671    -18.891800  1
      1.055309    -18.889700  1
      1.058946    -18.887200  1
      1.062583    -18.884400  1
      1.066221    -18.881300  1
      1.069858    -18.877900  1
      1.073496    -18.874100  1
      1.077133    -18.870100  1
      1.080770    -18.865700  1
      1.084408    -18.861000  1
      1.088045    -18.856000  1
      1.091683    -18.850700  1
      1.095320    -18.845100  1
      1.098958    -18.839200  1
      1.102595    -18.833000  1
      1.106232    -18.826500  1
      1.109870    -18.819800  1
      1.113507    -18.812800  1
      1.117145    -18.805500  1
      1.120782    -18.797900  1
      1.124419    -18.790100  1
      1.128057    -18.782000  1
      1.131694    -18.773700  1
      1.135332    -18.765100  1
      1.138969    -18.756300  1
      1.142607    -18.747300  1
      1.146244    -18.738000  1
      1.149881    -18.728500  1
      1.153519    -18.718900  1
      1.157156    -18.709000  1
      1.160794    -18.698900  1
      1.164431    -18.688600  1
      1.168068    -18.678200  1
      1.171706    -18.667600  1
      1.175343    -18.656800  1
      1.178981    -18.645900  1
      1.182618    -18.634800  1
      1.186256    -18.623600  1
      1.189893    -18.612300  1
      1.193530    -18.600900  1
      1.197168    -18.589300  1
      1.200805    -18.577700  1
      1.204443    -18.565900  1
      1.208080    -18.554100  1
      1.211717    -18.542300  1
      1.215355    -18.530300  1
      1.218992    -18.518400  1
      1.222630    -18.506400  1
      1.226267    -18.494400  1
      1.229905    -18.482300  1
      1.233542    -18.470300  1
      1.237179    -18.458300  1
      1.240817    -18.446300  1
      1.244454    -18.434400  1
      1.248092    -18.422500  1
      1.251729    -18.410600  1
      1.255366    -18.398900  1
      1.259004    -18.387200  1
      1.262641    -18.375600  1
      1.266279    -18.364200  1
      1.269916    -18.352800  1
      1.273554    -18.341700  1
      1.277191    -18.330600  1
      1.280828    -18.319700  1
      1.284466    -18.309000  1
      1.288103    -18.298500  1
      1.291741    -18.288200  1
      1.295378    -18.278200  1
      1.299015    -18.268300  1
      1.302653    -18.258700  1
      1.306290    -18.249400  1
      1.309928    -18.240300  1
      1.313565    -18.231500  1
      1.317203    -18.223000  1
      1.320840    -18.214800  1
      1.324477    -18.206900  1
      1.328115    -18.199300  1
      1.331752    -18.192100  1
      1.335390    -18.185200  1
      1.339027    -18.178700  1
      1.342664    -18.172600  1
      1.346302    -18.166800  1
      1.349939    -18.161500  1
      1.353577    -18.156500  1
      1.357214    -18.151900  1
      1.360852    -18.147800  1
      1.364489    -18.144000  1
      1.368126    -18.140700  1
      1.371764    -18.137800  1
      1.375401    -18.135400  1
      1.379039    -18.133400  1
      1.382676    -18.131800  1
      1.386313    -18.130700  1
      1.389951    -18.130000  1
      1.393588    -18.129800  1
      1.400249    -18.130300  1
      1.406910    -18.131800  1
      1.413571    -18.134200  1
      1.420232    -18.137700  1
      1.426894    -18.142100  1
      1.433555    -18.147500  1
      1.440216    -18.153800  1
      1.446877    -18.161000  1
      1.453538    -18.169200  1
      1.460199    -18.178200  1
      1.466860    -18.188100  1
      1.473521    -18.198800  1
      1.480182    -18.210400  1
      1.486843    -18.222700  1
      1.493504    -18.235800  1
      1.500165    -18.249600  1
      1.506826    -18.264100  1
      1.513487    -18.279300  1
      1.520148    -18.295100  1
      1.526809    -18.311500  1
      1.533470    -18.328500  1
      1.540131    -18.346000  1
      1.546792    -18.364000  1
      1.553453    -18.382400  1
      1.560115    -18.401400  1
      1.566776    -18.420700  1
      1.573437    -18.440400  1
      1.580098    -18.460400  1
      1.586759    -18.480700  1
      1.593420    -18.501300  1
      1.600081    -18.522200  1
      1.606742    -18.543200  1
      1.613403    -18.564500  1
      1.620064    -18.585900  1
      1.626725    -18.607500  1
      1.633386    -18.629100  1
      1.640047    -18.650800  1
      1.646708    -18.672600  1
      1.653369    -18.694400  1
      1.660030    -18.716300  1
      1.666691    -18.738100  1
      1.673352    -18.759900  1
      1.680013    -18.781600  1
      1.686674    -18.803200  1
      1.693336    -18.824700  1
      1.699997    -18.846200  1
      1.706658    -18.867500  1
      1.713319    -18.888600  1
      1.719980    -18.909500  1
      1.726641    -18.930300  1
      1.733302    -18.950900  1
      1.739963    -18.971200  1
      1.746624    -18.991400  1
      1.753285    -19.011300  1
      1.759946    -19.030900  1
      1.766607    -19.050200  1
      1.773268    -19.069300  1
      1.779929    -19.088100  1
      1.786590    -19.106600  1
      1.793251    -19.124700  1
      1.799912    -19.142500  1
      1.806573    -19.160000  1
      1.813234    -19.177200  1
      1.819895    -19.194000  1
      1.826557    -19.210400  1
      1.833218    -19.226400  1
      1.839879    -19.242100  1
      1.846540    -19.257400  1
      1.853201    -19.272200  1
      1.859862    -19.286700  1
      1.866523    -19.300700  1
      1.873184    -19.314400  1
      1.879845    -19.327600  1
      1.886506    -19.340300  1
      1.893167    -19.352700  1
      1.899828    -19.364600  1
      1.906489    -19.376000  1
      1.913150    -19.387000  1
      1.919811    -19.397500  1
      1.926472    -19.407600  1
      1.933133    -19.417100  1
      1.939794    -19.426200  1
      1.946455    -19.434900  1
      1.953116    -19.443000  1
      1.959778    -19.450700  1
      1.966439    -19.457900  1
      1.973100    -19.464600  1
      1.979761    -19.470800  1
      1.986422    -19.476500  1
      1.993083    -19.481800  1
      1.999744    -19.486500  1
      2.006405    -19.490700  1
      2.013066    -19.494500  1
      2.019727    -19.497700  1
      2.026388    -19.500500  1
      2.033049    -19.502700  1
      2.039710    -19.504500  1
      2.046371    -19.505700  1
      2.053032    -19.506500  1
      2.059693    -19.506700  1
      2.067283    -19.506700  1
      2.074872    -19.506900  1
      2.082462    -19.507000  1
      2.090051    -19.507300  1
      2.097641    -19.507600  1
      2.105230    -19.507900  1
      2.112820    -19.508300  1
      2.120409    -19.508800  1
      2.127999    -19.509300  1
      2.135588    -19.509800  1
      2.143178    -19.510300  1
      2.150767    -19.510800  1
      2.158357    -19.511300  1
      2.165946    -19.511800  1
      2.173536    -19.512300  1
      2.181125    -19.512600  1
      2.188715    -19.513000  1
      2.196304    -19.513200  1
      2.203894    -19.513300  1
      2.211483    -19.513300  1
      2.219073    -19.513200  1
      2.226662    -19.513000  1
      2.234252    -19.512600  1
      2.241841    -19.512000  1
      2.249431    -19.511200  1
      2.257020    -19.510200  1
      2.264610    -19.509000  1
      2.272199    -19.507500  1
      2.279789    -19.505900  1
      2.287378    -19.503900  1
      2.294968    -19.501700  1
      2.302557    -19.499200  1
      2.310147    -19.496400  1
      2.317736    -19.493300  1
      2.325326    -19.490000  1
      2.332915    -19.486200  1
      2.340504    -19.482200  1
      2.348094    -19.477800  1
      2.355683    -19.473100  1
      2.363273    -19.468100  1
      2.370862    -19.462600  1
      2.378452    -19.456900  1
      2.386041    -19.450800  1
      2.393631    -19.444300  1
      2.401220    -19.437400  1
      2.408810    -19.430200  1
      2.416399    -19.422600  1
      2.423989    -19.414700  1
      2.431578    -19.406400  1
      2.439168    -19.397700  1
      2.446757    -19.388700  1
      2.454347    -19.379400  1
      2.461936    -19.369700  1
      2.469526    -19.359600  1
      2.477115    -19.349300  1
      2.484705    -19.338600  1
      2.492294    -19.327600  1
      2.499884    -19.316400  1
      2.507473    -19.304800  1
      2.515063    -19.293000  1
      2.522652    -19.281000  1
